Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Livestock,Herd sizes,Raising of sheep,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2035,222873.293
Livestock,Herd sizes,Raising of sheep,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2040,215806.771
Livestock,Herd sizes,Raising of sheep,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2050,197739.162
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Toward Sustainability,1000 heads,2012,301548.045
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Toward Sustainability,1000 heads,2030,306175.546
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Toward Sustainability,1000 heads,2035,297567.63
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Toward Sustainability,1000 heads,2040,291922.364
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Toward Sustainability,1000 heads,2050,286140.15
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Business As Usual,1000 heads,2012,301548.045
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Business As Usual,1000 heads,2030,335622.042
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Business As Usual,1000 heads,2035,332563.791
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Business As Usual,1000 heads,2040,331006.022
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Business As Usual,1000 heads,2050,329628.082
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2012,301548.045
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2030,355987.384
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2035,350512.539
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2040,343094.827
Livestock,Herd sizes,Livestock units,Total,CHN,"China, mainland",China,Stratified Societies,1000 heads,2050,325074.787
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Toward Sustainability,kg/animal/year,2012,215
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Toward Sustainability,kg/animal/year,2030,230
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Toward Sustainability,kg/animal/year,2035,236
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Toward Sustainability,kg/animal/year,2040,242
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Toward Sustainability,kg/animal/year,2050,255
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Business As Usual,kg/animal/year,2012,215
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Business As Usual,kg/animal/year,2030,234
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Business As Usual,kg/animal/year,2035,237
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Business As Usual,kg/animal/year,2040,240
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Business As Usual,kg/animal/year,2050,245
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Stratified Societies,kg/animal/year,2012,215
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Stratified Societies,kg/animal/year,2030,250
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Stratified Societies,kg/animal/year,2035,254
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Stratified Societies,kg/animal/year,2040,255
Livestock,Productivity,Raising of buffaloes,Beef,IDN,Indonesia,EAP excluding China,Stratified Societies,kg/animal/year,2050,258
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Toward Sustainability,kg/animal/year,2012,160
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Toward Sustainability,kg/animal/year,2030,171
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Toward Sustainability,kg/animal/year,2035,175
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Toward Sustainability,kg/animal/year,2040,181
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Toward Sustainability,kg/animal/year,2050,193
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Business As Usual,kg/animal/year,2012,160
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Business As Usual,kg/animal/year,2030,175
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Business As Usual,kg/animal/year,2035,177
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Business As Usual,kg/animal/year,2040,179
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Business As Usual,kg/animal/year,2050,183
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Stratified Societies,kg/animal/year,2012,160
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Stratified Societies,kg/animal/year,2030,188
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Stratified Societies,kg/animal/year,2035,189
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Stratified Societies,kg/animal/year,2040,189
Livestock,Productivity,Raising of buffaloes,Beef,KHM,Cambodia,EAP excluding China,Stratified Societies,kg/animal/year,2050,187
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,kg/animal/year,2012,111
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,kg/animal/year,2030,121
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,kg/animal/year,2035,124
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,kg/animal/year,2040,129
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,kg/animal/year,2050,138
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,kg/animal/year,2012,111
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,kg/animal/year,2030,123
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,kg/animal/year,2035,125
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,kg/animal/year,2040,127
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,kg/animal/year,2050,130
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,kg/animal/year,2012,111
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,kg/animal/year,2030,132
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,kg/animal/year,2035,133
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,kg/animal/year,2040,132
Livestock,Productivity,Raising of buffaloes,Beef,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,kg/animal/year,2050,131
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Toward Sustainability,kg/animal/year,2012,150
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Toward Sustainability,kg/animal/year,2030,169
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Toward Sustainability,kg/animal/year,2035,173
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Toward Sustainability,kg/animal/year,2040,177
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Toward Sustainability,kg/animal/year,2050,187
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Business As Usual,kg/animal/year,2012,150
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Business As Usual,kg/animal/year,2030,167
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Business As Usual,kg/animal/year,2035,169
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Business As Usual,kg/animal/year,2040,171
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Business As Usual,kg/animal/year,2050,176
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Stratified Societies,kg/animal/year,2012,150
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Stratified Societies,kg/animal/year,2030,169
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Stratified Societies,kg/animal/year,2035,171
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Stratified Societies,kg/animal/year,2040,172
Livestock,Productivity,Raising of buffaloes,Beef,MMR,Myanmar,EAP excluding China,Stratified Societies,kg/animal/year,2050,178
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Toward Sustainability,kg/animal/year,2012,182
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Toward Sustainability,kg/animal/year,2030,197
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Toward Sustainability,kg/animal/year,2035,201
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Toward Sustainability,kg/animal/year,2040,204
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Toward Sustainability,kg/animal/year,2050,213
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Business As Usual,kg/animal/year,2012,182
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Business As Usual,kg/animal/year,2030,197
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Business As Usual,kg/animal/year,2035,200
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Business As Usual,kg/animal/year,2040,202
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Business As Usual,kg/animal/year,2050,208
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Stratified Societies,kg/animal/year,2012,182
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Stratified Societies,kg/animal/year,2030,203
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Stratified Societies,kg/animal/year,2035,206
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Stratified Societies,kg/animal/year,2040,210
Livestock,Productivity,Raising of buffaloes,Beef,MYS,Malaysia,EAP excluding China,Stratified Societies,kg/animal/year,2050,218
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Toward Sustainability,kg/animal/year,2012,216
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Toward Sustainability,kg/animal/year,2030,226
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Toward Sustainability,kg/animal/year,2035,230
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Toward Sustainability,kg/animal/year,2040,236
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Toward Sustainability,kg/animal/year,2050,249
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Business As Usual,kg/animal/year,2012,216
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Business As Usual,kg/animal/year,2030,229
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Business As Usual,kg/animal/year,2035,231
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Business As Usual,kg/animal/year,2040,234
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Business As Usual,kg/animal/year,2050,239
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Stratified Societies,kg/animal/year,2012,216
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Stratified Societies,kg/animal/year,2030,241
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Stratified Societies,kg/animal/year,2035,242
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Stratified Societies,kg/animal/year,2040,242
Livestock,Productivity,Raising of buffaloes,Beef,PHL,Philippines,EAP excluding China,Stratified Societies,kg/animal/year,2050,242
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Toward Sustainability,kg/animal/year,2012,394
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Toward Sustainability,kg/animal/year,2030,403
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Toward Sustainability,kg/animal/year,2035,407
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Toward Sustainability,kg/animal/year,2040,414
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Toward Sustainability,kg/animal/year,2050,429
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Business As Usual,kg/animal/year,2012,394
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Business As Usual,kg/animal/year,2030,411
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Business As Usual,kg/animal/year,2035,413
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Business As Usual,kg/animal/year,2040,415
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Business As Usual,kg/animal/year,2050,421
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Stratified Societies,kg/animal/year,2012,394
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Stratified Societies,kg/animal/year,2030,432
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Stratified Societies,kg/animal/year,2035,433
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Stratified Societies,kg/animal/year,2040,433
Livestock,Productivity,Raising of buffaloes,Beef,THA,Thailand,EAP excluding China,Stratified Societies,kg/animal/year,2050,432
Livestock,Productivity,Raising of buffaloes,Beef,VNM,Viet Nam,EAP excluding China,Toward Sustainability,kg/animal/year,2012,215
Livestock,Productivity,Raising of buffaloes,Beef,VNM,Viet Nam,EAP excluding China,Toward Sustainability,kg/animal/year,2030,230
