Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC062626,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062626,https://faolex.fao.org/docs/pdf/chi62626.pdf,"Resolución Nº 845 -  Modifica la Resolución Nº 335 de 2006, que estableció la distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Sur de la X Región.",,10-03-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución modifica la Resolución Nº 335 de 2006, que estableció la distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Sur de la X Región. Las enmiendas se refieren a la pesquería artesanal de sardina común. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; marine fishes; fishery management and conservation
LEX-FAOC062643,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062643,https://faolex.fao.org/docs/pdf/chi62643.pdf,"Resolución Nº 844 - Modifica la Resolución Nº 334 de 2006, que estableció la distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Norte de la X Región.",,17-03-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución aporta ciertas modificaciones a la Resolución Nº 334 de 2006, que estableció la distribución de la fracción artesanal de pesquería de anchoveta, sardina común y jurel en Area Norte de la X Región. Las enmiendas se refieren a la pesquería artesanal de sardina común. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; marine fishes; fishery management and conservation
LEX-FAOC062647,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062647,https://faolex.fao.org/docs/pdf/chi62647.pdf,Decreto Nº 375 – Establece áreas de manejo y explotación de recursos bentónicos para la X Región.,,09-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece áreas de manejo y explotación de recursos bentónicos en la X región, inscritas dentro de las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a estas áreas de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; molluscs; fishery management and conservation
LEX-FAOC062648,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062648,https://faolex.fao.org/docs/pdf/chi62648.pdf,Decreto Nº 451 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,10-03-2006,,,Spanish,Chile,,,Regulation,,"Mediante el presente Decreto se establece el área de manejo y explotación de recursos bentónicos, en el área inscrita dentro de las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; molluscs; artisanal fisheries; fishery management and conservation
LEX-FAOC062649,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062649,https://faolex.fao.org/docs/pdf/chi62649.pdf,Decreto Nº 450 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,10-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece el área de manejo y explotación de recursos bentónicos, en el área inscrita dentro de las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; molluscs; artisanal fisheries; fishery management and conservation
LEX-FAOC062651,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC062651,https://faolex.fao.org/docs/pdf/chi62651.pdf,Decreto Nº 350 – Establece régimen artesanal de extracción para la pesquería artesanal de merluza común en regiones que indica.,,08-03-2006,,,Spanish,Chile,,,Regulation,,Las pesquerías artesanales de merluza común correspondientes al Area Centro de la V Región y a las Areas Norte y Centro de la VIII Región quedan sometidas al régimen artesanal de extracción por organizaciones de pescadores artesanales del modo establecido en el presente Decreto. ,Fisheries,Fisheries,marine fisheries; fishing area; artisanal fisheries; non-governmental entity; fishery management and conservation
LEX-FAOC063110,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063110,https://faolex.fao.org/docs/pdf/chi63110.pdf,Decreto Nº 490 - Establece área de manejo y explotación de recursos bentónicos para la V Región.,,21-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos en la V Región, en el área inscrita en las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; molluscs; fishery management and conservation
LEX-FAOC063111,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063111,https://faolex.fao.org/docs/pdf/chi63111.pdf,Decreto Nº 492 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,22-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos en la X Región, en el área inscrita en las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; molluscs; fishery management and conservation
LEX-FAOC063112,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063112,https://faolex.fao.org/docs/pdf/ita63112.pdf,Decreto Nº 493 - Establece área de manejo y explotación de recursos bentónicos para la X Región.,,22-03-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece un área de manejo y explotación de recursos bentónicos en la X Región, en el área inscrita en las coordenadas geográficas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación de recursos bentónicos las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; molluscs; fishery management and conservation
LEX-FAOC063195,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063195,https://faolex.fao.org/docs/pdf/chi63195.pdf,Resolución Nº 999 – Aprueba modelo de formularios y procedimiento para cálculo del peso de las capturas.,,03-04-2006,,,Spanish,Chile,,,Regulation,,"Mediante la presente Resolución quedan aprobados, por un lado, el modelo de formulario de recopilación de datos que deberá ser utilizado por los observadores científicos en el desempeño de sus funciones y, por otro lado, los procedimientos que deberán ser utilizados por los observadores científicos para el cálculo del peso de las capturas. ",Fisheries,Fisheries,marine fisheries; enforcement/compliance
LEX-FAOC063265,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063265,https://faolex.fao.org/docs/pdf/chi63265.pdf,Decreto Nº 505 – Establece area de manejo y explotación de recursos bentónicos para la X Región.,,03-04-2006,,,Spanish,Chile,,,Regulation,,"Mediante el presente Decreto se establece un área de manejo y explotación de recursos bentónicos en el ámbito de la X Región, en un área inscrita en las coordenadas que se detallan en el artículo 1º. Podrán optar a esta área de manejo y explotación las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; artisanal fisheries; fishing area; molluscs; fishery management and conservation
LEX-FAOC063827,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063827,https://faolex.fao.org/docs/pdf/chi63827.pdf,Decreto Nº 105 – Establece cuotas anuales de captura de especies que indica para el año 2006.,,13-01-2006,,,Spanish,Chile,,,Regulation,,El presente Decreto fija las cuotas anuales de captura para los recursos langostino amarillo y camarón a ser extraídas hasta el término final del 31 de diciembre de 2006. Los armadores industriales y artesanales que realicen actividades pesqueras extractivas sobre los recursos mencionados deberán informar sus capturas. La misma obligación tendrán las personas naturales o jurídicas que realicen actividades pesqueras de transformación. ,Fisheries,Fisheries,marine fisheries; crustaceans; fishing area; total allowable catch; data collection/reporting; fishery management and conservation
LEX-FAOC063842,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC063842,https://faolex.fao.org/docs/pdf/chi63842.pdf,Resolución Nº 1.092 - Establece días de captura para organizaciones sometidas al régimen artesanal de extracción en las pesquerías de anchoveta y sardina común de la VIII Región.,,18-04-2006,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija los días lunes a viernes de cada semana como días de captura para las organizaciones de pescadores artesanales en la pesquería de anchoveta y sardina común correspondiente a la VIII Región, sometidas al Régimen Artesanal de Extracción por organizaciones de pescadores artesanales, para el período comprendido entre la fecha de la presente Resolución y el 31 de diciembre de 2006. ",Fisheries,Fisheries,marine fisheries; marine fishes; artisanal fisheries; non-governmental entity; fishing area; fishery management and conservation
LEX-FAOC064477,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC064477,https://faolex.fao.org/docs/pdf/chi64477.pdf,"Decreto Nº 359 - Modifica el Decreto Nº 319 de 2001, Reglamento sobre las medidas de protección, control y erradicación de las enfermedades de alto riesgo para las especies hidrobiológicas.",,26-12-2005,,,Spanish,Chile,,,Regulation,,"El presente Decreto aporta ciertas modificaciones al Decreto Nº 319 de 2001, mediante el cual se aprobó el Reglamento sobre las medidas de protección, control y erradicación de las enfermedades de alto riesgo para las especies hidrobiológicas. Las modificaciones incluyen una ampliación del ámbito de aplicación del mismo Decreto, al cual, de ahora en adelante, quedarán sujetos también los viveros o centros de acopio y los centros de matanza. ",Fisheries,Fisheries,hygiene/sanitary procedures; fish diseases; marine fishes; aquaculture; mariculture; marine fishes; freshwater fishes
LEX-FAOC064499,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC064499,https://faolex.fao.org/docs/pdf/chi64499.pdf,Decreto Nº 676 – Establece áreas de manejo y explotación de recursos bentónicos para la VII Región.,,18-05-2006,,,Spanish,Chile,,,Regulation,,"El presente Decreto tiene por objeto el establecimiento de áreas de manejo y explotación de recursos bentónicos en el ámbito de la VII Región, segun las coordenadas geográficas que se especifican en el artículo 1º. Podrán optar a dichas áreas las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; molluscs; artisanal fisheries; fishery management and conservation
LEX-FAOC064501,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC064501,https://faolex.fao.org/docs/pdf/chi64501.pdf,Decreto Nº 361- Establece áreas de manejo y explotación de recursos bentónicos para la X Región.,,16-05-2003,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece las áreas de manejo y explotación de recursos bentónicos, denominadas Isla Laitec y Punta Quillahua, en la X Región, en las áreas inscritas en la figura irregular, entre la línea de más baja marea y sus vértices, cuyas coordenadas geográficas se detallan en el artículo 1º. Podrán optar a dichas áreas las organizaciones de pescadores artesanales legalmente constituidas. ",Fisheries,Fisheries,marine fisheries; fishing area; molluscs; artisanal fisheries; fishery management and conservation
