Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC037461,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037461,https://faolex.fao.org/docs/pdf/chi37461.pdf,"Resolución Nº 370 - Modifica la Resolución Nº 1.336, sobre arancel de prestaciones de salud ambiental.",,02-02-2001,,,Spanish,Chile,,,Regulation,Y,La presente Resolución introduce en el título Arancel de prestaciones de salud ambiental modificaciones relativas a los aranceles por inspección de mataderos y por cada profesional médico veterinario. ,Environment,Environment,ecosystem conservation; environmental fees/charges
LEX-FAOC039490,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC039490,https://faolex.fao.org/docs/pdf/chi39490.pdf,"Resolución Nº 1.330 - Modifica la Resolución Nº 1.336, sobre arancel de prestaciones de salud ambiental.",,14-09-2001,,,Spanish,Chile,,,Regulation,Y,La presente Resolución introduce en el título Arancel de prestaciones de salud ambiental modificaciones relativas a los aranceles por servicio de inspección médico veterinaria de los animales que se benefician y por servicio profesional de médico veterinario o de técnico de apoyo. ,Environment,Environment,ecosystem conservation; environmental fees/charges
LEX-FAOC088954,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC088954,https://faolex.fao.org/docs/pdf/chi88954.pdf,Decreto Nº 40 - Crea Consejo Ambiental.,,02-05-2009,,,Spanish,Chile,,,Regulation,,"El presente Decreto tiene por objeto la creación del Consejo Ambiental, que funcionará como órgano asesor del Ministerio de Agricultura en materias ambientales. El Consejo contará con el apoyo de un Comité Técnico y una Secretaría Ejecutiva. ",Environment,Environment,institution
LEX-FAOC116674,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC116674,https://faolex.fao.org/docs/pdf/chi116674.pdf,Resolución Nº 574 - Requiere información que indica e instruye la forma y el modo de presentación de los antecedentes solicitados.,,02-10-2012,,,Spanish,Chile,,,Regulation,,La presente Resolución especifica la información y documentación que deben presentar a la Superintendencia del Medio Ambiente los titulares de Resoluciones de Calificación Ambiental calificadas favorablemente por las autoridades administrativas competentes. ,Environment,Environment,data collection/reporting; legal proceedings/administrative proceedings
LEX-FAOC119171,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC119171,https://faolex.fao.org/docs/pdf/chi119171.pdf,Resolución Nº 876 - Programa de fiscalización ambiental de normas de calidad ambiental para el año 2013.,,24-12-2012,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto las normas a las que queda sometido el actuar de la Superintendencia del Medio Ambiente en cuanto al seguimiento y la fiscalización del contenido de las Normas de Calidad, y a efectos del ejercicio de la potestad sancionatoria respecto de su incumplimiento. ",Environment,Environment,offences/penalties
LEX-FAOC119648,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC119648,https://faolex.fao.org/docs/pdf/chi119648.pdf,Resolución Nº 37 - Dicta e instruye normas de carácter general sobre entidades de inspección ambiental y validez de reportes.,,15-01-2013,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece normas en tema de inspección ambiental, y precisamente de muestreo, análisis y medición. La Resolución indica cuáles son las entidades autorizadas para realizar dichas actividades de inspección. ",Environment,Environment,inspection; data collection/reporting
LEX-FAOC119703,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC119703,https://faolex.fao.org/docs/pdf/chi119703.pdf,Resolución Nº 5 - Instruye a funcionarios de la Unidad de Instrucción de Procedimientos Sancionatorios criterios generales para la tramitación de las autodenuncias y programas de cumplimiento.,,07-01-2013,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los criterios generales para la tramitación de las autodenuncias y programas de cumplimiento que debe seguir la Unidad competente de la Superintendencia del Medio Ambiente, que constituye el servicio público creado para ejecutar, organizar y coordinar el seguimiento y fiscalización de los instrumentos de gestión ambiental que establece la ley, así como para imponer sanciones en caso que se constaten infracciones que sean de su competencia. ",Environment,Environment,offences/penalties; legal proceedings/administrative proceedings
LEX-FAOC120568,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC120568,https://faolex.fao.org/docs/pdf/chi120568.pdf,"Decreto Nº 30 - Aprueba Reglamento sobre programas de cumplimiento, autodenuncia y planes de reparación.",,20-08-2012,,,Spanish,Chile,,,Regulation,,"El presente Decreto establece el Reglamento sobre Programas de Cumplimiento, Autodenuncia y Planes de Reparación. En particular regula el procedimiento de autodenuncia relativa a las infracciones en materia ambiental, la cual debe presentarse mediante comunicación escrita ante la Superintendencia del Medio Ambiente. ",Environment,Environment,offences/penalties; data collection/reporting; liability/compensation
LEX-FAOC124395,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC124395,https://faolex.fao.org/docs/pdf/chi124395.pdf,Decreto Nº 60 - Crea Consejo de Responsabilidad Social para el Desarrollo Sostenible.,,23-04-2013,,,Spanish,Chile,,,Regulation,,"El presente Decreto crea un consejo asesor del Ministro de Economía, Fomento y Turismo denominado ‘Consejo de Responsabilidad Social para el Desarrollo Sostenible’, que tendrá por objeto asesorar en la elaboración de las políticas públicas relacionadas con el desrrollo sostenible del país. ",Environment,Environment,institution; sustainable development
LEX-FAOC126099,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC126099,https://faolex.fao.org/docs/pdf/chi126099.pdf,Decreto Nº 39 - Aprueba Reglamento para la dictación de planes de prevención y descontaminación.,,30-10-2012,,,Spanish,Chile,,,Regulation,,"El presente Decreto regula el procedimiento para la elaboración de los Planes de Prevención y de Descontaminación, así como el procedimiento y los criterios para la revisión y actualización de dichos planes. El Plan de Prevención es un instrumento de gestión ambiental que, a través de la definición e implementación de medidas y acciones específicas, tiene por finalidad evitar la superación de una o más normas de calidad ambiental primaria o secundaria, en una zona latente. El Plan de Descontaminación es un instrumento de gestión ambiental que, a través de la definición e implementación de medidas y acciones específicas, tiene por finalidad recuperar los niveles señalados en las normas primarias o secundarias de calidad ambiental de una zona calificada como saturada por uno o más contaminantes. ",Environment,Environment,legal proceedings/administrative proceedings; environmental planning; pollution control
LEX-FAOC137995,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC137995,https://faolex.fao.org/docs/pdf/chi137995.pdf,"Ley Nº 20.749 - Modifica Ley Nº 20.600, que crea los Tribunales Ambientales, en materia de subrogación.",,09-05-2014,,www.leychile.cl,Spanish,Chile,,,Legislation,,"La presente Ley introduce nuevas disposiciones en tema de subrogación de los miembros de los Tribunales Ambientales, creados mediante Ley Nº 20.600. ",Environment,Environment,court/tribunal
LEX-FAOC147971,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC147971,https://faolex.fao.org/docs/pdf/chi147971.pdf,Decreto Nº 157 - Reglamento de pesticidas de uso sanitario y doméstico.,,2-07-2005,,www.leychile.cl,Spanish,Chile,,,Regulation,,"El presente Decreto regula las condiciones de registro, autorización, fabricación, importación, almacenamiento, envase, expendio, tenencia, transporte, distribución, promoción, publicidad, aplicación y eliminación de pesticidas de uso sanitario y doméstico, así como la manipulación de todos aquellos que puedan afectar la salud de las personas. Para efectos de este reglamento se entenderá por plaguicida de uso sanitario y doméstico aquel destinado a combatir vectores sanitarios y plagas en el ambiente de las viviendas, ya sea en el interior o exterior de éstas, edificios, industrias y procesos industriales, bodegas, containeres, establecimientos educacionales, comerciales, parques, jardines y cementerios y en medios de transporte terrestre, marítimo o aéreo, así como repelentes o atrayentes no aplicados directamente sobre la piel humana o animal y aquellos contenidos en productos comerciales como pinturas, barnices, productos para el aseo y demás. ",Environment; Health,Environment,pesticides; authorization/permit; internal trade; international trade; transport/storage; hazardous substances; good practices; waste disposal; waste domestic sources; waste management; public health
LEX-FAOC159576,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC159576,https://faolex.fao.org/docs/pdf/chi159576.pdf; https://faolex.fao.org/docs/pdf/chi159576anx.pdf,Resolución Nº 627 - Aprueba Protocolo Técnico para Validación de Sistemas de Monitoreo Continuo de Emisiones CEMS requeridos por Resoluciones de Calificación Ambiental (RCA) y Planes de Prevención y/o Descontaminación (PPDA).,,12-07-2016,,www.leychile.cl,Spanish,Chile,,,Regulation,,Mediante esta Resolución la Superintendencia del Medio Ambiente aprueba el Protocolo Técnico para Validación de Sistemas de Monitoreo Continuo de Emisiones CEMS requeridos por Resoluciones de Calificación Ambiental (RCA) y Planes de Prevención y/o Descontaminación (PPDA). ,Environment,Environment,emissions; monitoring
LEX-FAOC168092,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC168092,https://faolex.fao.org/docs/pdf/chi168092.pdf,Plan Estratégico Nacional para la Gestión del Riesgo de Desastres 2015-2018.,,02-2016,,www.preventionweb.net,Spanish,Chile,,,Policy,Y,"El Plan Estratégico Nacional para la Gestión del Riesgo de Desastres es el instrumento que define objetivos estratégicos, programas, acciones, plazos y responsables que permiten materializar lo establecido en la Política Nacional para la Gestión del Riesgo de Desastres (PNGRD) vigente en Chile. El presente Plan pretende convertirse en un instrumento guía, cuyo objetivo es promover la Gestión del Riesgo de Desastres en el país de una manera transversal y prioritaria, con el propósito de sentar una línea base de acciones concretas ya en desarrollo y otras factibles de impulsar en el escenario nacional actual. Este plan facilitará proyectar una estrategia de largo aliento en concordancia con el Marco de Sendai 2015-2030 y la renovada institucionalidad responsable en materias de Reducción del Riesgo de Desastres, contando así con las herramientas y recursos necesarios para implementar éste y otros instrumentos de gestión en el país. Las bases de la PNGRD surgen como fruto del trabajo realizado durante el periodo 2013-2014 por la Plataforma Nacional para la RRD, coordinada por ONEMI, y en respuesta a las sugerencias realizadas a nuestro país por los organismos internacionales luego del terremoto y posterior tsunami de Febrero 2010. La metodología aplicada en la elaboración de la PNGRD contempló la división de sus contenidos en 5 líneas temáticas, concordantes a las Prioridades de Acción del MAH 2005- 2015. El Plan pretende diseñar e implementar estrategias específicas de gestión del riesgo para lugares con una significativa concentración de personas para propiciar la protección y capacidad de recuperación de los medios de vida de la población en situación de pobreza y pobreza extrema, asi como vincular las políticas de GRD con la reducción de la pobreza, el acceso a los servicios básicos y las relaciones de equidad. En lo operativo, el trabajo de la Plataforma Nacional se subdividió en 5 mesas de trabajo, considerando los 5 ejes estratégicos que orientaron la formulación de la PNGRD: Eje 1: Fortalecimiento Institucional - Lograr que la Reducción del Riesgo de Desastres sea una prioridad nacional, regional y local con una sólida base institucional para su implementación. Eje 2: Fortalecimiento de los Sistemas de Monitoreo y Alerta Temprana - Poner a disposición del Sistema Nacional de Protección Civil la información técnica oportuna y de calidad que permita realizar una evaluación del riesgo eficiente y eficaz, para la toma de decisiones en la activación de los cursos de acción pertinentes. Eje 3: Fomento de la Cultura de la Prevención y el Autoaseguramiento - Fomentar en el país una cultura de seguridad y resiliencia, mediante la utilización del conocimiento, la innovación y la educación. Eje 4: Reducción de los Factores Subyacentes del Riesgo - Considerar los factores subyacentes del riesgo de desastres del país en función de la toma de decisiones tanto en el ámbito público como privado, en pro de un desarrollo sustentable. Eje 5: Fortalecimiento de la Preparación ante los Desastres para lograr una Respuesta Eficaz - Mantener mecanismos permanentes de coordinación interinstitucional para fortalecer la preparación ante desastres con el objeto de lograr una adecuada Gestión del Riesgo, que asegure una respuesta oportuna, eficaz y eficiente. ",Disaster risk management,Environment,disasters; local government; early warning system/emergency intervention system; risk assessment/management; equity; ecosystem conservation; soil rehabilitation
